W_recall,W_precision,W_f1score,W_accuracy,W_baccuracy,N_recall,N_precision,N_f1score,N_accuracy,N_baccuracy,R_recall,R_precision,R_f1score,R_accuracy,R_baccuracy
0.945161290322581,0.959083469721768,0.952071486596263,0.967222222222222,0.961987424822307,0.972406745017884,0.96403242147923,0.968201475451539,0.965277777777778,0.964596555710403,0.990074441687345,0.987623762376238,0.988847583643123,0.9975,0.994255237734508
0.927083333333333,0.958863858961802,0.942705825710159,0.966944444444444,0.955286949685535,0.975140712945591,0.960277136258661,0.967651850127996,0.961388888888889,0.958278803339281,0.95873786407767,0.954106280193237,0.956416464891041,0.99,0.976389007321144
0.945492662473795,0.96919770773639,0.957198443579767,0.966388888888889,0.962833929208313,0.972314507198228,0.955906369080022,0.964040625857809,0.963611111111111,0.963582002762994,0.980716253443526,0.970027247956403,0.975342465753425,0.995,0.98865902261302
0.957709251101322,0.949344978165939,0.953508771929825,0.970555555555556,0.967089919668308,0.966346153846154,0.97667638483965,0.97148380860319,0.967222222222222,0.967383603238866,0.98961038961039,0.959697732997481,0.974424552429668,0.994444444444444,0.992316858879845
0.927855711422846,0.945863125638407,0.936772888214466,0.965277777777778,0.953743382229486,0.97037037037037,0.965009208103131,0.967682363804247,0.961111111111111,0.958796296296296,0.972850678733032,0.957683741648107,0.965207631874298,0.991388888888889,0.983417106307618
0.928462709284627,0.901033973412112,0.914542728635682,0.968333333333333,0.95284841206671,0.96979726934216,0.977481234361968,0.973624091381101,0.964722222222222,0.962075304155442,0.973384030418251,0.975238095238095,0.974310180780209,0.9925,0.984577506425781
0.959049959049959,0.927157561361837,0.942834138486312,0.960555555555556,0.96018912412355,0.951918158567775,0.972309299895507,0.962005686223831,0.959166666666667,0.959849656791486,0.969339622641509,0.971631205673759,0.970484061393152,0.993055555555556,0.982780642555012
0.983984625240231,0.986512524084778,0.985246953175112,0.987222222222222,0.986842729491131,0.98558246828143,0.985014409221902,0.98529835687518,0.985833333333333,0.985824460292912,0.977049180327869,0.967532467532468,0.972267536704731,0.995277777777778,0.987007139481082
0.975947521865889,0.930507296733843,0.952685876912131,0.963055555555556,0.965532109227379,0.946464646464646,0.983727034120735,0.964736164736165,0.961944444444444,0.963664421997755,0.995967741935484,0.96484375,0.98015873015873,0.997222222222222,0.996641388867503
0.951690821256039,0.949397590361446,0.950542822677925,0.965833333333333,0.962486632002065,0.962432031636184,0.971556886227545,0.966972932704246,0.963055555555556,0.963143726661465,0.994029850746269,0.948717948717949,0.970845481049563,0.994444444444444,0.99425841695047
0.957852193995381,0.984569732937685,0.971027216856892,0.9725,0.97196678222253,0.983940704138357,0.955035971223022,0.969272893215698,0.971944444444444,0.973040518651713,0.987951807228916,0.995951417004049,0.991935483870968,0.998888888888889,0.993826694423172
0.900647948164147,0.88441145281018,0.892455858747994,0.944166666666667,0.92994252307235,0.947557149260421,0.958295557570263,0.952896100969123,0.941944444444444,0.940177405893907,0.993227990970655,0.975609756097561,0.984340044742729,0.996111111111111,0.994871835206582
0.918731417244797,0.940162271805274,0.929323308270677,0.960833333333333,0.947980143203641,0.972286374133949,0.962065813528336,0.96714909257983,0.960277777777778,0.957223326439797,0.985915492957746,0.985915492957746,0.985915492957746,0.996666666666667,0.992012566894752
0.927457098283931,0.959644874899112,0.943276477588259,0.960277777777778,0.952943389521603,0.972434915773354,0.954408817635271,0.963337547408344,0.959722222222222,0.958490462152368,0.997214484679666,0.980821917808219,0.988950276243094,0.997777777777778,0.997527328732921
0.948371235402581,0.970440251572327,0.959278831209201,0.963611111111111,0.962274821958767,0.972700296735905,0.94685153090699,0.9596018735363,0.961666666666667,0.962329260639493,0.954861111111111,0.985663082437276,0.970017636684303,0.995277777777778,0.976826690821256
0.951559389515594,0.972862957937585,0.962093257296209,0.968611111111111,0.966224033028222,0.97703081232493,0.957715540911587,0.967276760953966,0.967222222222222,0.967303284950344,0.974025974025974,0.983606557377049,0.978792822185971,0.996388888888889,0.986253570245065
0.938172043010753,0.957913998170174,0.947940244454504,0.968055555555556,0.959826762246117,0.975598310652276,0.968327899394504,0.97194950911641,0.966666666666667,0.964654158729814,0.991501416430595,0.972222222222222,0.981767180925666,0.996388888888889,0.994210825246403
0.937392795883362,0.962995594713656,0.950021729682747,0.968055555555556,0.960068624728863,0.976602238046796,0.96433952787544,0.970432145564822,0.9675,0.966575292830007,0.991452991452991,0.978902953586498,0.985138004246285,0.996111111111111,0.994130071716279
0.946790540540541,0.949195596951736,0.94799154334038,0.965833333333333,0.960978051727224,0.965127701375246,0.969412925505673,0.967265567314792,0.963055555555556,0.962742878820615,0.997368421052632,0.966836734693878,0.981865284974093,0.996111111111111,0.996665576985943
0.927824267782427,0.915376676986584,0.921558441558441,0.958055555555556,0.948405326024345,0.95016151361329,0.967575187969925,0.958789289871944,0.950833333333333,0.951005390442374,0.993710691823899,0.94234592445328,0.96734693877551,0.991111111111111,0.992212374410189
0.942861840758707,0.948726774748132,0.945653842246147,0.965569444444444,0.959472553512922,0.968310653986247,0.965800957805468,0.966983406814827,0.963208333333333,0.962536840539867,0.983449521767776,0.971248914548576,0.977218692714215,0.995083333333333,0.989941993090927
0.00426194258058245,0.00574584138610209,0.00440254755136748,0.00171520467680488,0.0024221955120299,0.00246633390496517,0.00218973873930612,0.00142834040544708,0.00181083363160673,0.00189985828283625,0.00276938426377896,0.00302916112040319,0.00199279249465073,0.00052008279255433,0.00139400115980654
