W_recall,W_precision,W_f1score,W_accuracy,W_baccuracy,N_recall,N_precision,N_f1score,N_accuracy,N_baccuracy,R_recall,R_precision,R_f1score,R_accuracy,R_baccuracy
0.933064516129032,0.966583124477861,0.949528108329914,0.965833333333333,0.95805768179333,0.979049565661727,0.956565152271593,0.967676767676768,0.964444444444444,0.963048824218569,0.985111662531017,0.9925,0.98879202988792,0.9975,0.99208664140001
0.910037878787879,0.964859437751004,0.936647173489279,0.963888888888889,0.948140008576329,0.981707317073171,0.951363636363636,0.966297322253001,0.959444444444444,0.954409516847212,0.953883495145631,0.972772277227723,0.963235294117647,0.991666666666667,0.975216527999415
0.932215234102027,0.979441997063142,0.955245255997136,0.965277777777778,0.959653029683563,0.981727574750831,0.942082890541977,0.961496746203905,0.960555555555556,0.960484746126809,0.955922865013774,0.974719101123595,0.965229485396384,0.993055555555556,0.976571256417916
0.945374449339207,0.964061096136568,0.954626334519573,0.971666666666667,0.964573634405912,0.976923076923077,0.968080038113387,0.972481454893515,0.968055555555556,0.966422064777328,0.976623376623377,0.969072164948454,0.972833117723157,0.994166666666667,0.986445436367676
0.914829659318637,0.960042060988433,0.936890713186249,0.965833333333333,0.950112754332647,0.979166666666667,0.957013574660634,0.967963386727689,0.961111111111111,0.956597222222222,0.957013574660634,0.963553530751708,0.960272417707151,0.990277777777778,0.975973538438613
0.896499238964992,0.923197492163009,0.90965250965251,0.9675,0.939924780882428,0.978485726106744,0.963340122199593,0.970853858784893,0.960555555555556,0.951203978860642,0.944866920152091,0.980276134122288,0.962245885769603,0.989166666666667,0.970806914858089
0.954954954954955,0.942603071948262,0.948738812042311,0.965,0.962555241243766,0.963682864450128,0.963682864450128,0.963682864450128,0.960555555555556,0.960260885112602,0.938679245283019,0.975490196078431,0.956730769230769,0.99,0.967765315336723
0.978219090326714,0.988349514563107,0.983258209916291,0.985555555555556,0.984695616767084,0.990772779700115,0.977803073420603,0.984245201947866,0.984722222222222,0.984936229078353,0.957377049180328,0.979865771812081,0.96849087893864,0.994722222222222,0.977778054180452
0.967930029154519,0.938515901060071,0.952996053103696,0.963611111111111,0.964440777593417,0.956060606060606,0.977789256198347,0.966802860061287,0.963888888888889,0.964758698092031,0.983870967741935,0.979919678714859,0.981891348088531,0.9975,0.991189660481946
0.942834138486312,0.967768595041322,0.955138662316476,0.969444444444444,0.963147349141375,0.978250123578843,0.965365853658537,0.971765283574761,0.968055555555556,0.966613964769764,0.988059701492537,0.973529411764706,0.980740740740741,0.996388888888889,0.992651596534936
0.949769053117783,0.98621103117506,0.967647058823529,0.969444444444444,0.968728209642403,0.987029030265596,0.945562130177515,0.965850710184346,0.968611111111111,0.97029391947404,0.967871485943775,0.995867768595041,0.981670061099796,0.9975,0.983786533780601
0.873650107991361,0.908988764044944,0.890969162995595,0.945,0.921679205080198,0.962796952039444,0.946672542970472,0.954666666666667,0.943333333333333,0.937205634529583,0.986455981941309,0.990929705215419,0.98868778280543,0.997222222222222,0.99259447814202
0.910802775024777,0.951345755693582,0.930632911392405,0.961944444444444,0.946331530314396,0.977829099307159,0.958786231884058,0.968214040704322,0.961388888888889,0.957207232580409,0.985915492957746,0.985915492957746,0.985915492957746,0.996666666666667,0.992012566894752
0.916536661466459,0.982441471571906,0.948345439870864,0.964444444444444,0.953738563692677,0.987238386932108,0.9443359375,0.965310706264038,0.961388888888889,0.958884275732965,0.977715877437326,0.985955056179775,0.981818181818182,0.996388888888889,0.988086571856583
0.933620159803319,0.98,0.956248032735285,0.961388888888889,0.958954023135314,0.982789317507418,0.93190770962296,0.956672443674177,0.958333333333333,0.95980196945867,0.9375,0.989010989010989,0.962566844919786,0.994166666666667,0.968297101449275
0.946914399469144,0.980082417582418,0.963212959838002,0.969722222222222,0.96652934498063,0.985994397759104,0.950837385197191,0.968096809680968,0.967777777777778,0.967928328356136,0.941558441558442,0.989761092150171,0.965058236272879,0.994166666666667,0.970323570718467
0.918458781362007,0.965160075329567,0.941230486685032,0.964444444444444,0.951781725624643,0.982167996245894,0.957018747142204,0.96943029180176,0.963333333333333,0.959089444004499,0.98300283286119,0.988603988603989,0.985795454545455,0.997222222222222,0.990885463243037
0.927958833619211,0.974774774774775,0.95079086115993,0.968888888888889,0.95822756800106,0.985757884028484,0.957037037037037,0.971185166624906,0.968055555555556,0.966257154988538,0.980769230769231,0.987096774193548,0.983922829581994,0.995833333333333,0.989426760978485
0.939189189189189,0.962770562770563,0.950833689610945,0.968055555555556,0.960695587972078,0.976915520628684,0.965065502183406,0.970954356846473,0.966944444444444,0.965439857501043,0.997368421052632,0.986979166666667,0.992146596858639,0.998333333333333,0.997907813010788
0.916317991631799,0.931914893617021,0.924050632911392,0.96,0.946056121383222,0.965851407475773,0.962741490340386,0.964293941488136,0.956944444444444,0.954663317136351,0.987421383647799,0.969135802469136,0.978193146417446,0.994166666666667,0.99130915484023
0.930458857111966,0.960955601887631,0.94533415342882,0.965847222222222,0.956401137712324,0.978009814658079,0.957152558796683,0.96739704402548,0.963375,0.961275363193388,0.969349400299689,0.981547705129316,0.975311829743895,0.994805555555555,0.983555747846501
0.00533215440145613,0.00477970106983426,0.00443677342466107,0.00157936576483594,0.0027987749995922,0.00199513263023588,0.00253143048207049,0.00133889990223864,0.00166066918591926,0.0020138651337907,0.00417486595841512,0.00196849628362029,0.0024567533061559,0.000602880175634297,0.0021090346513753
