W_recall,W_precision,W_f1score,W_accuracy,W_baccuracy,N_recall,N_precision,N_f1score,N_accuracy,N_baccuracy,R_recall,R_precision,R_f1score,R_accuracy,R_baccuracy
0.982342700820691,0.966952264381885,0.974586725882063,0.967301587301587,0.961553096790337,0.938163359483156,0.949112978524743,0.943606405198422,0.961428571428571,0.955895132439376,0.625,0.958904109589041,0.756756756756757,0.992857142857143,0.812257595345831
0.966523605150215,0.851095993953137,0.905144694533762,0.956296296296296,0.960003242952911,0.946115973741794,0.95658185840708,0.951320132013201,0.934444444444444,0.928046518980989,0.756476683937824,0.950108459869848,0.842307692307692,0.96962962962963,0.875852944748418
0.998651927743327,0.920934858279463,0.95822015263226,0.940185185185185,0.905298761033106,0.805438066465257,0.990341753343239,0.888370543152283,0.937962962962963,0.900983385702588,0.777777777777778,0.875,0.823529411764706,0.997777777777778,0.888516032811335
0.98159509202454,0.753384343731607,0.852480852480852,0.917962962962963,0.93965008507477,0.881892048752176,0.943495808755045,0.911654417279136,0.890925925925926,0.894374888245075,0.716923076923077,0.970833333333333,0.824778761061947,0.963333333333333,0.856987854251012
0.99855421686747,0.95461875143976,0.976092333058533,0.962407407407407,0.920477108433735,0.829991281604185,0.936086529006883,0.879852125693161,0.951851851851852,0.907353976094827,0.407766990291262,1,0.579310344827586,0.988703703703704,0.703883495145631
0.96308954203691,0.843712574850299,0.899457389083945,0.941666666666667,0.948397704724323,0.935815924916742,0.884406294706724,0.909385113268608,0.885925925925926,0.871579874713974,0.364353312302839,0.982978723404255,0.531645569620253,0.92462962962963,0.681757017041055
0.98742746615087,0.944932901434521,0.965712934499882,0.946296296296296,0.899568163455182,0.818558409279205,0.923364485981308,0.867808519982433,0.944259259259259,0.899501002874756,0.087719298245614,0.625,0.153846153846154,0.989814814814815,0.543578907966153
0.881530537159676,0.54954128440367,0.677027408872563,0.788333333333333,0.819260690505104,0.753705815279361,0.908278941944349,0.823804330892662,0.790555555555556,0.806292653939892,0.555347091932458,0.957928802588997,0.703087885985748,0.953703703703704,0.776338021002185
0.996038732394366,0.962773877898319,0.979123850730124,0.964259259259259,0.895799740028959,0.785450061652281,0.969558599695586,0.867847411444142,0.964074074074074,0.890545906833985,0.933333333333333,1,0.96551724137931,0.999444444444444,0.966666666666667
0.996575342465753,0.840069284064665,0.911654135338346,0.947777777777778,0.963135386968917,0.92193968066233,0.952351863164325,0.936899038461538,0.922222222222222,0.922317709508568,0.704301075268817,0.99746192893401,0.82563025210084,0.969259259259259,0.852047274519993
0.626326963906582,0.690260310032173,0.656741338527898,0.543148148148148,0.488714952541526,0.3495085995086,0.287228672387683,0.315322804100859,0.542407407407407,0.487585688937757,0,NaN,0,0.999259259259259,0.5
0.835269271383316,0.626782884310618,0.716161158895428,0.767777777777778,0.783293506199359,0.730190571715145,0.860859282617265,0.790159189580318,0.785185185185185,0.791828370124904,0.648543689320388,0.985250737463127,0.782201405152225,0.965555555555556,0.82376007393348
0.727934750946694,0.754984894259819,0.74121310989174,0.676851851851852,0.657815875727541,0.585976627712855,0.573841961852861,0.579845814977973,0.717407407407407,0.684467636642994,0.4,0.266666666666667,0.32,0.946481481481481,0.682122370936902
0.971904266389178,0.714067278287462,0.823270163067431,0.851481481481482,0.878419068214715,0.85633896060907,0.955317577548006,0.903124454529586,0.897222222222222,0.902738627004829,0.164113785557987,0.986842105263158,0.281425891181989,0.929074074074074,0.581955739633131
