W_recall,W_precision,W_f1score,W_accuracy,W_baccuracy,N_recall,N_precision,N_f1score,N_accuracy,N_baccuracy,R_recall,R_precision,R_f1score,R_accuracy,R_baccuracy
0.994188238250817,0.858689458689459,0.921484414809207,0.916775975679388,0.918110831794886,0.859962962962963,0.954650111010608,0.904836132652664,0.92463079273468,0.91539192035876,0.971563981042654,0.791942604856512,0.872605655214351,0.987068100800914,0.979686302775761
0.998052971536298,0.902016647114686,0.947607799410203,0.944892825727998,0.944964101351924,0.913540028458024,0.945803450281062,0.929391821108169,0.942794092683755,0.938421149548608,0.924125116135026,0.931335830212235,0.927716461992849,0.992824184811963,0.96027603172437
0.997674857035128,0.881021087680355,0.935726284148174,0.932722561539885,0.933887413370639,0.857887359378931,0.960987197036798,0.906515257970794,0.924069961132704,0.915853684282446,0.817231819151205,0.968165740272865,0.886318954550711,0.984838669874761,0.907568475788381
0.303779791459782,0.251367383098375,0.275099414054267,0.204254137681048,0.204838649065064,0.0388946211475483,0.0335981398953691,0.0360528942115768,0.284879147321497,0.226334945740676,0.0111621799080762,0.614457831325301,0.0219260533104041,0.929817525566473,0.505315582669182
0.998625409452504,0.908764272216751,0.951578067303003,0.946374284347464,0.943316102419741,0.932224498814833,0.953171212619126,0.94258149690261,0.956374130028858,0.951830114604109,0.862508164598302,0.915742024965326,0.888328287924655,0.989753244548695,0.929286120395006
0.989425796139186,0.861493991381848,0.921038700908506,0.914882788402221,0.914624375103145,0.821238268761388,0.978135364205872,0.892846464344446,0.911566933991363,0.90315081181629,0.930188679245283,0.645710543549443,0.762272902976421,0.981030228254164,0.95646870186754
0.996561232765612,0.853518935289378,0.919510296934866,0.917007453588679,0.920696439316642,0.904422653592155,0.894470173771919,0.899418882343576,0.922007376429376,0.918732323380365,0.844762622456669,0.948125176205244,0.89346439957492,0.987623647783213,0.920868650919226
0.942998538424062,0.926021050511155,0.934432685833344,0.920410208959827,0.914662621374842,0.872423078620933,0.87995903646645,0.876174853697464,0.913856118436271,0.904262354630907,0.912188099808061,0.711452095808383,0.799411269974769,0.9852879944483,0.949951700355744
0.995696233441182,0.842832782141381,0.912909635351076,0.903952099504637,0.902916939093324,0.870787695664946,0.906588605382733,0.888327589528437,0.919491983148408,0.909302858864397,0.888607594936709,0.875038952944843,0.88177107866227,0.988379808953566,0.941051092288361
0.998284456528776,0.887178897103242,0.939458092815694,0.937975908126326,0.940065286648433,0.894998781888421,0.962929678723882,0.927722361514457,0.937476594682312,0.933498542407936,0.785692260252852,0.972890416189385,0.869327874445582,0.988047684433903,0.892262680377063
0.921528752503335,0.817290450522663,0.865884539156834,0.853924824355747,0.853808275953864,0.796637994929014,0.847029296939382,0.820386775427419,0.863714713058923,0.851677870563449,0.794803051753484,0.837486121632954,0.780314293862693,0.981467108947595,0.894273533916063
0.0653134248261086,0.0601843820150804,0.0623906508164229,0.0686102282796275,0.0685388873139652,0.0804441079114801,0.0862997882171531,0.0829028810708247,0.0611553269923557,0.0660842500279299,0.0842991960569357,0.0410454301558532,0.081241113875481,0.00552434938064807,0.041738516530054
