W_recall,W_precision,W_f1score,W_accuracy,W_baccuracy,N_recall,N_precision,N_f1score,N_accuracy,N_baccuracy,R_recall,R_precision,R_f1score,R_accuracy,R_baccuracy
0.81400455432661,0.573877644630468,0.673168107071998,0.550046296296296,0.507604168822806,0.180691854759568,0.373668188736682,0.243591863734083,0.576481481481481,0.498547890496976,0.063716814159292,0.331797235023041,0.106904231625835,0.944305555555556,0.528316638638024
0.994625844800912,0.910276473656755,0.950583657587549,0.941203703703704,0.932713716477074,0.928172683289914,0.951666242686339,0.93977265590655,0.955601851851852,0.950052808887737,0.259046052631579,0.987460815047022,0.41042345276873,0.958101851851852,0.629424910146245
0.975221804811766,0.907407407407407,0.940093231112995,0.928009259259259,0.919121519635501,0.883594617948401,0.90128431125661,0.892351804525338,0.920046296296296,0.912758120886194,0.143769968051118,0.636792452830189,0.234578627280626,0.959212962962963,0.570021569863612
0.974614687216682,0.849503907278953,0.90776881215988,0.908981481481482,0.913890055850267,0.915546639919759,0.947969674940285,0.931476095719169,0.937824074074074,0.936234197002012,0.461538461538462,0.907216494845361,0.611819235225956,0.968981481481481,0.729449324629223
0.985840398566559,0.86788242536165,0.923108401194909,0.911351198339309,0.904914048591327,0.931652453343221,0.97440537745605,0.952549440828963,0.964568786563503,0.958271858109993,0.483183856502242,0.928879310344828,0.635693215339233,0.976693715795433,0.740779280496984
0.991480996068152,0.923687423687424,0.956384323640961,0.961677311857817,0.965620016106365,0.927031509121061,0.986470588235294,0.955827871188373,0.956956400999722,0.957098343846245,0.917293233082707,0.927756653992395,0.922495274102079,0.98861427381283,0.955798040829209
0.945008460236887,0.919341563786008,0.931998331247393,0.954747362576347,0.952256296234146,0.948234155781326,0.956564177647633,0.952380952380952,0.945585785674625,0.945126849877634,0.909090909090909,0.946745562130177,0.927536231884058,0.98611882287618,0.951776223776224
0.824397824397824,0.570123589468028,0.674078780177891,0.715079144682033,0.739338065180762,0.714985308521058,0.871121718377088,0.78536847767617,0.778394890308248,0.788217477865404,0.118518518518519,0.5,0.191616766467066,0.925020827547903,0.554455896905612
0.993025283347864,0.856390977443609,0.919660880096891,0.944737572896418,0.957596586254209,0.938253738543174,0.968625498007968,0.953197745650576,0.946959178006109,0.948511686025514,0.639473684210526,0.923954372623574,0.755832037325039,0.956400999722299,0.816632216212683
0.989102564102564,0.906048150322959,0.945755439779344,0.95084698694807,0.955354809733791,0.943871706758305,0.968272620446534,0.955916473317865,0.957789502915857,0.957380597314462,0.664406779661017,1,0.79837067209776,0.972507636767565,0.832203389830508
0.800188501413761,0.463175122749591,0.586731167933656,0.667870036101083,0.706393463305306,0.645335736818387,0.857998801677651,0.736625514403292,0.715634545959456,0.736922571737703,0.273015873015873,0.868686868686869,0.415458937198068,0.932796445431824,0.634529847646098
0.990341896851458,0.941424899008447,0.965264049703474,0.948835274542429,0.916792570047351,0.969203951191168,0.945042492917847,0.95697074010327,0.979201331114809,0.975769340374313,0.00452488687782805,1,0.00900900900900901,0.969495285635053,0.502262443438914
0.985778926955398,0.917753259779338,0.950550592146271,0.934812380169816,0.915850756224786,0.935153583617747,0.951801997394703,0.943404346890467,0.963982470556012,0.956382761958128,0.0480769230769231,0.714285714285714,0.0900900900900901,0.972336346206519,0.523756533148273
0.995111731843575,0.923525599481529,0.957983193277311,0.96529705719045,0.970366925829622,0.944831591173055,0.977764423076923,0.961015948021264,0.963353692393115,0.962575370054612,0.84375,0.956962025316456,0.896797153024911,0.975846751804553,0.919180009511731
0.986547085201794,0.89639115250291,0.93931076547728,0.944737572896418,0.949646091620505,0.90457804743519,0.965273690406121,0.933940774487472,0.935573451818939,0.935790142285828,0.778761061946903,0.956521739130435,0.858536585365854,0.983893362954735,0.888195345788266
0.993230174081238,0.951807228915663,0.972077614765736,0.967519955959262,0.963388249979916,0.926277372262774,0.981438515081206,0.953060458129929,0.965593173685659,0.957835990594489,0.927835051546392,0.989010989010989,0.957446808510638,0.995595926231764,0.963626743569067
0.984455958549223,0.725190839694656,0.835164835164835,0.812604108828429,0.818501437719652,0.742605412208936,0.958570268074736,0.836879432624113,0.872293170460855,0.858635045895824,0.0438247011952191,0.846153846153846,0.0833333333333333,0.932815102720711,0.521613932215037
0.981063364894392,0.808523409363745,0.886475814412636,0.904193279644543,0.918942813506442,0.897410358565737,0.965702036441586,0.930304594734125,0.925020827547903,0.928617294788204,0.314009661835749,0.942028985507246,0.471014492753623,0.959455706748126,0.65641555572636
0.927162367223065,0.885507246376812,0.9058561897702,0.894254787676936,0.890702954829245,0.846745976207138,0.883856829802776,0.864903502501787,0.895087427144047,0.886804450845059,0.880952380952381,0.676829268292683,0.76551724137931,0.98112683874549,0.932854677677801
0.847682119205298,0.41784548422198,0.559766763848397,0.664630760688506,0.725398923104133,0.656971770744226,0.904593639575972,0.761149653121903,0.732370905052748,0.7644036068911,0.123595505617978,0.666666666666667,0.208530805687204,0.907273736812882,0.558408966610591
0.865916069600819,0.507803121248499,0.640181611804767,0.735906692585393,0.776708034800409,0.727194120190229,0.917121046892039,0.811188811188811,0.78256039988892,0.80459084891499,0.282828282828283,0.831683168316832,0.422110552763819,0.936128853096362,0.63884150218896
0.969548133595285,0.718863801893664,0.825595984943538,0.884198833657317,0.910054748175885,0.912824811399832,0.98019801980198,0.9453125,0.93001943904471,0.938305409815143,0.00520833333333333,0.166666666666667,0.0101010101010101,0.945570674812552,0.501870813777256
